//DATASET,
//created,Tue, 07 Jul 2026 14:23:59 GMT

//TRACE,Waveform,Input 1
//SampledBand
#Time,Amplitude
#(ns),(a.u.)
0.438235294117646,0.000121622108230927
0.438823529411763,0.000159204781723631
0.439411764705881,0.000206495375024073
0.439999999999999,0.000263949150639379
0.440588235294116,0.000331942451868782
0.441176470588234,0.000409508424674761
0.441764705882352,0.00049406190818092
0.442352941176469,0.000582355220874534
0.442941176470587,0.000671137359064067
0.443529411764705,0.000757688039598948
0.444117647058822,0.000838397803325554
0.44470588235294,0.000909732430216158
0.445294117647057,0.00096847852154716
0.445882352941175,0.00101220989060401
0.446470588235293,0.00103911918880735
0.44705882352941,0.00104823643455337
0.447647058823528,0.00103975578776282
0.448235294117646,0.00101414959430624
0.448823529411763,0.000972166129649017
0.449411764705881,0.000915273631893502
